X,CH1,CH2,
-1.33909e-01,1.60e-02,2.30e+00,
-1.33836e-01,1.60e-02,2.30e+00,
-1.33763e-01,8.00e-03,2.30e+00,
-1.33689e-01,1.60e-02,2.30e+00,
-1.33616e-01,1.60e-02,2.30e+00,
-1.33543e-01,1.60e-02,2.30e+00,
-1.33470e-01,8.00e-03,2.30e+00,
-1.33396e-01,8.00e-03,2.30e+00,
-1.33323e-01,1.60e-02,2.30e+00,
-1.33250e-01,1.60e-02,2.30e+00,
-1.33177e-01,1.60e-02,2.30e+00,
-1.33104e-01,2.40e-02,2.30e+00,
-1.33030e-01,2.40e-02,2.30e+00,
-1.32957e-01,1.60e-02,2.30e+00,
-1.32884e-01,8.00e-03,2.30e+00,
-1.32811e-01,1.60e-02,2.30e+00,
-1.32737e-01,1.60e-02,2.30e+00,
-1.32664e-01,8.00e-03,2.30e+00,
-1.32591e-01,1.60e-02,2.30e+00,
-1.32518e-01,1.60e-02,2.30e+00,
-1.32444e-01,2.40e-02,2.30e+00,
-1.32371e-01,1.60e-02,2.32e+00,
-1.32298e-01,2.40e-02,2.30e+00,
-1.32225e-01,1.60e-02,2.30e+00,
-1.32151e-01,2.40e-02,2.30e+00,
-1.32078e-01,1.60e-02,2.30e+00,
-1.32005e-01,1.60e-02,2.30e+00,
-1.31932e-01,1.60e-02,2.30e+00,
-1.31858e-01,2.40e-02,2.30e+00,
-1.31785e-01,1.60e-02,2.30e+00,
-1.31712e-01,2.40e-02,2.30e+00,
-1.31639e-01,2.40e-02,2.30e+00,
-1.31565e-01,1.60e-02,2.30e+00,
-1.31492e-01,1.60e-02,2.30e+00,
-1.31419e-01,2.40e-02,2.30e+00,
-1.31346e-01,8.00e-03,2.30e+00,
-1.31272e-01,1.60e-02,2.30e+00,
-1.31199e-01,2.40e-02,2.30e+00,
-1.31126e-01,2.40e-02,2.30e+00,
-1.31053e-01,2.40e-02,2.30e+00,
-1.30979e-01,2.40e-02,2.30e+00,
-1.30906e-01,2.40e-02,2.30e+00,
-1.30833e-01,3.20e-02,2.30e+00,
-1.30760e-01,2.40e-02,2.30e+00,
-1.30687e-01,3.20e-02,2.30e+00,
-1.30613e-01,2.40e-02,2.30e+00,
-1.30540e-01,2.40e-02,2.30e+00,
-1.30467e-01,2.40e-02,2.32e+00,
-1.30394e-01,2.40e-02,2.32e+00,
-1.30320e-01,4.00e-02,2.30e+00,
-1.30247e-01,2.40e-02,2.30e+00,
-1.30174e-01,2.40e-02,2.32e+00,
-1.30101e-01,2.40e-02,2.30e+00,
-1.30027e-01,2.40e-02,2.30e+00,
-1.29954e-01,2.40e-02,2.30e+00,
-1.29881e-01,2.40e-02,2.30e+00,
-1.29808e-01,3.20e-02,2.30e+00,
-1.29734e-01,2.40e-02,2.30e+00,
-1.29661e-01,3.20e-02,2.32e+00,
-1.29588e-01,3.20e-02,2.32e+00,
-1.29515e-01,3.20e-02,2.32e+00,
-1.29441e-01,3.20e-02,2.30e+00,
-1.29368e-01,3.20e-02,2.30e+00,
-1.29295e-01,2.40e-02,2.32e+00,
-1.29222e-01,3.20e-02,2.30e+00,
-1.29148e-01,4.00e-02,2.32e+00,
-1.29075e-01,3.20e-02,2.30e+00,
-1.29002e-01,3.20e-02,2.30e+00,
-1.28929e-01,3.20e-02,2.32e+00,
-1.28855e-01,3.20e-02,2.32e+00,
-1.28782e-01,3.20e-02,2.32e+00,
-1.28709e-01,3.20e-02,2.30e+00,
-1.28636e-01,4.00e-02,2.32e+00,
-1.28562e-01,2.40e-02,2.30e+00,
-1.28489e-01,4.00e-02,2.32e+00,
-1.28416e-01,3.20e-02,2.30e+00,
-1.28343e-01,2.40e-02,2.32e+00,
-1.28270e-01,3.20e-02,2.32e+00,
-1.28196e-01,4.00e-02,2.32e+00,
-1.28123e-01,4.00e-02,2.32e+00,
-1.28050e-01,3.20e-02,2.32e+00,
-1.27977e-01,2.40e-02,2.32e+00,
-1.27903e-01,2.40e-02,2.32e+00,
-1.27830e-01,3.20e-02,2.32e+00,
-1.27757e-01,4.00e-02,2.32e+00,
-1.27684e-01,4.80e-02,2.32e+00,
-1.27610e-01,3.20e-02,2.32e+00,
-1.27537e-01,2.40e-02,2.30e+00,
-1.27464e-01,2.40e-02,2.30e+00,
-1.27391e-01,2.40e-02,2.32e+00,
-1.27317e-01,2.40e-02,2.30e+00,
-1.27244e-01,3.20e-02,2.30e+00,
-1.27171e-01,3.20e-02,2.32e+00,
-1.27098e-01,2.40e-02,2.32e+00,
-1.27024e-01,2.40e-02,2.34e+00,
-1.26951e-01,3.20e-02,2.30e+00,
-1.26878e-01,3.20e-02,2.32e+00,
-1.26805e-01,4.00e-02,2.30e+00,
-1.26731e-01,3.20e-02,2.32e+00,
-1.26658e-01,3.20e-02,2.32e+00,
-1.26585e-01,4.00e-02,2.32e+00,
-1.26512e-01,3.20e-02,2.32e+00,
-1.26438e-01,2.40e-02,2.32e+00,
-1.26365e-01,2.40e-02,2.32e+00,
-1.26292e-01,3.20e-02,2.32e+00,
-1.26219e-01,2.40e-02,2.32e+00,
-1.26146e-01,2.40e-02,2.32e+00,
-1.26072e-01,3.20e-02,2.32e+00,
-1.25999e-01,2.40e-02,2.32e+00,
-1.25926e-01,3.20e-02,2.32e+00,
-1.25853e-01,3.20e-02,2.30e+00,
-1.25779e-01,2.40e-02,2.32e+00,
-1.25706e-01,3.20e-02,2.32e+00,
-1.25633e-01,2.40e-02,2.32e+00,
-1.25560e-01,2.40e-02,2.32e+00,
-1.25486e-01,2.40e-02,2.32e+00,
-1.25413e-01,2.40e-02,2.32e+00,
-1.25340e-01,2.40e-02,2.32e+00,
-1.25267e-01,2.40e-02,2.32e+00,
-1.25193e-01,1.60e-02,2.32e+00,
-1.25120e-01,2.40e-02,2.32e+00,
-1.25047e-01,2.40e-02,2.32e+00,
-1.24974e-01,2.40e-02,2.32e+00,
-1.24900e-01,2.40e-02,2.32e+00,
-1.24827e-01,1.60e-02,2.32e+00,
-1.24754e-01,1.60e-02,2.32e+00,
-1.24681e-01,1.60e-02,2.32e+00,
-1.24607e-01,2.40e-02,2.32e+00,
-1.24534e-01,1.60e-02,2.32e+00,
-1.24461e-01,1.60e-02,2.32e+00,
-1.24388e-01,1.60e-02,2.32e+00,
-1.24314e-01,1.60e-02,2.32e+00,
-1.24241e-01,1.60e-02,2.32e+00,
-1.24168e-01,1.60e-02,2.32e+00,
-1.24095e-01,0.00e+00,2.32e+00,
-1.24021e-01,1.60e-02,2.32e+00,
-1.23948e-01,8.00e-03,2.32e+00,
-1.23875e-01,8.00e-03,2.34e+00,
-1.23802e-01,8.00e-03,2.32e+00,
-1.23729e-01,1.60e-02,2.32e+00,
-1.23655e-01,8.00e-03,2.32e+00,
-1.23582e-01,8.00e-03,2.32e+00,
-1.23509e-01,1.60e-02,2.34e+00,
-1.23436e-01,2.40e-02,2.32e+00,
-1.23362e-01,1.60e-02,2.32e+00,
-1.23289e-01,2.40e-02,2.32e+00,
-1.23216e-01,1.60e-02,2.32e+00,
-1.23143e-01,1.60e-02,2.34e+00,
-1.23069e-01,2.40e-02,2.32e+00,
-1.22996e-01,1.60e-02,2.32e+00,
-1.22923e-01,1.60e-02,2.34e+00,
-1.22850e-01,1.60e-02,2.32e+00,
-1.22776e-01,1.60e-02,2.32e+00,
-1.22703e-01,1.60e-02,2.34e+00,
-1.22630e-01,2.40e-02,2.32e+00,
-1.22557e-01,2.40e-02,2.34e+00,
-1.22483e-01,1.60e-02,2.32e+00,
-1.22410e-01,1.60e-02,2.32e+00,
-1.22337e-01,2.40e-02,2.32e+00,
-1.22264e-01,2.40e-02,2.32e+00,
-1.22190e-01,2.40e-02,2.32e+00,
-1.22117e-01,2.40e-02,2.32e+00,
-1.22044e-01,3.20e-02,2.34e+00,
-1.21971e-01,2.40e-02,2.32e+00,
-1.21897e-01,2.40e-02,2.32e+00,
-1.21824e-01,2.40e-02,2.32e+00,
-1.21751e-01,3.20e-02,2.32e+00,
-1.21678e-01,2.40e-02,2.34e+00,
-1.21604e-01,1.60e-02,2.32e+00,
-1.21531e-01,1.60e-02,2.32e+00,
-1.21458e-01,2.40e-02,2.32e+00,
-1.21385e-01,2.40e-02,2.34e+00,
-1.21312e-01,2.40e-02,2.32e+00,
-1.21238e-01,2.40e-02,2.34e+00,
-1.21165e-01,2.40e-02,2.32e+00,
-1.21092e-01,1.60e-02,2.32e+00,
-1.21019e-01,2.40e-02,2.32e+00,
-1.20945e-01,3.20e-02,2.32e+00,
-1.20872e-01,3.20e-02,2.32e+00,
-1.20799e-01,3.20e-02,2.34e+00,
-1.20726e-01,3.20e-02,2.32e+00,
-1.20652e-01,3.20e-02,2.34e+00,
-1.20579e-01,2.40e-02,2.34e+00,
-1.20506e-01,3.20e-02,2.32e+00,
-1.20433e-01,3.20e-02,2.34e+00,
-1.20359e-01,3.20e-02,2.34e+00,
-1.20286e-01,4.80e-02,2.32e+00,
-1.20213e-01,4.00e-02,2.30e+00,
-1.20140e-01,4.00e-02,2.32e+00,
-1.20066e-01,4.00e-02,2.32e+00,
-1.19993e-01,4.00e-02,2.34e+00,
-1.19920e-01,4.00e-02,2.34e+00,
-1.19847e-01,4.00e-02,2.34e+00,
-1.19773e-01,4.00e-02,2.32e+00,
-1.19700e-01,4.00e-02,2.32e+00,
-1.19627e-01,2.40e-02,2.30e+00,
-1.19554e-01,4.00e-02,2.32e+00,
-1.19480e-01,4.00e-02,2.34e+00,
-1.19407e-01,4.00e-02,2.34e+00,
-1.19334e-01,4.00e-02,2.34e+00,
-1.19261e-01,4.00e-02,2.32e+00,
-1.19187e-01,3.20e-02,2.32e+00,
-1.19114e-01,2.40e-02,2.34e+00,
-1.19041e-01,4.00e-02,2.32e+00,
-1.18968e-01,3.20e-02,2.32e+00,
-1.18895e-01,3.20e-02,2.34e+00,
-1.18821e-01,4.80e-02,2.34e+00,
-1.18748e-01,4.00e-02,2.32e+00,
-1.18675e-01,4.80e-02,2.34e+00,
-1.18602e-01,4.00e-02,2.32e+00,
-1.18528e-01,2.40e-02,2.34e+00,
-1.18455e-01,2.40e-02,2.32e+00,
-1.18382e-01,4.00e-02,2.34e+00,
-1.18309e-01,2.40e-02,2.32e+00,
-1.18235e-01,3.20e-02,2.34e+00,
-1.18162e-01,3.20e-02,2.34e+00,
-1.18089e-01,3.20e-02,2.34e+00,
-1.18016e-01,4.00e-02,2.34e+00,
-1.17942e-01,3.20e-02,2.32e+00,
-1.17869e-01,3.20e-02,2.34e+00,
-1.17796e-01,2.40e-02,2.34e+00,
-1.17723e-01,3.20e-02,2.32e+00,
-1.17649e-01,4.00e-02,2.34e+00,
-1.17576e-01,4.00e-02,2.34e+00,
-1.17503e-01,3.20e-02,2.34e+00,
-1.17430e-01,2.40e-02,2.34e+00,
-1.17356e-01,2.40e-02,2.32e+00,
-1.17283e-01,3.20e-02,2.34e+00,
-1.17210e-01,2.40e-02,2.32e+00,
-1.17137e-01,3.20e-02,2.34e+00,
-1.17063e-01,3.20e-02,2.34e+00,
-1.16990e-01,3.20e-02,2.34e+00,
-1.16917e-01,2.40e-02,2.34e+00,
-1.16844e-01,2.40e-02,2.32e+00,
-1.16771e-01,3.20e-02,2.34e+00,
-1.16697e-01,2.40e-02,2.34e+00,
-1.16624e-01,2.40e-02,2.34e+00,
-1.16551e-01,2.40e-02,2.34e+00,
-1.16478e-01,2.40e-02,2.34e+00,
-1.16404e-01,3.20e-02,2.34e+00,
-1.16331e-01,2.40e-02,2.34e+00,
-1.16258e-01,2.40e-02,2.34e+00,
-1.16185e-01,2.40e-02,2.34e+00,
-1.16111e-01,1.60e-02,2.34e+00,
-1.16038e-01,2.40e-02,2.34e+00,
-1.15965e-01,3.20e-02,2.34e+00,
-1.15892e-01,2.40e-02,2.32e+00,
-1.15818e-01,2.40e-02,2.34e+00,
-1.15745e-01,1.60e-02,2.34e+00,
-1.15672e-01,2.40e-02,2.34e+00,
-1.15599e-01,2.40e-02,2.34e+00,
-1.15525e-01,1.60e-02,2.34e+00,
-1.15452e-01,2.40e-02,2.34e+00,
-1.15379e-01,1.60e-02,2.34e+00,
-1.15306e-01,1.60e-02,2.34e+00,
-1.15232e-01,2.40e-02,2.34e+00,
-1.15159e-01,1.60e-02,2.34e+00,
-1.15086e-01,2.40e-02,2.34e+00,
-1.15013e-01,1.60e-02,2.34e+00,
-1.14939e-01,1.60e-02,2.34e+00,
-1.14866e-01,1.60e-02,2.34e+00,
-1.14793e-01,1.60e-02,2.34e+00,
-1.14720e-01,1.60e-02,2.34e+00,
-1.14646e-01,1.60e-02,2.34e+00,
-1.14573e-01,8.00e-03,2.34e+00,
-1.14500e-01,1.60e-02,2.34e+00,
-1.14427e-01,8.00e-03,2.34e+00,
-1.14354e-01,1.60e-02,2.34e+00,
-1.14280e-01,8.00e-03,2.34e+00,
-1.14207e-01,8.00e-03,2.34e+00,
-1.14134e-01,1.60e-02,2.34e+00,
-1.14061e-01,8.00e-03,2.34e+00,
-1.13987e-01,1.60e-02,2.34e+00,
-1.13914e-01,1.60e-02,2.34e+00,
-1.13841e-01,0.00e+00,2.34e+00,
-1.13768e-01,8.00e-03,2.34e+00,
-1.13694e-01,8.00e-03,2.34e+00,
-1.13621e-01,2.40e-02,2.34e+00,
-1.13548e-01,8.00e-03,2.34e+00,
-1.13475e-01,8.00e-03,2.34e+00,
-1.13401e-01,1.60e-02,2.34e+00,
-1.13328e-01,8.00e-03,2.34e+00,
-1.13255e-01,1.60e-02,2.34e+00,
-1.13182e-01,1.60e-02,2.34e+00,
-1.13108e-01,8.00e-03,2.34e+00,
-1.13035e-01,1.60e-02,2.34e+00,
-1.12962e-01,1.60e-02,2.34e+00,
-1.12889e-01,1.60e-02,2.34e+00,
-1.12815e-01,4.00e-02,2.34e+00,
-1.12742e-01,1.60e-02,2.34e+00,
-1.12669e-01,1.60e-02,2.34e+00,
-1.12596e-01,1.60e-02,2.34e+00,
-1.12522e-01,1.60e-02,2.34e+00,
-1.12449e-01,8.00e-03,2.34e+00,
-1.12376e-01,1.60e-02,2.34e+00,
-1.12303e-01,8.00e-03,2.34e+00,
-1.12229e-01,1.60e-02,2.34e+00,
-1.12156e-01,8.00e-03,2.34e+00,
-1.12083e-01,2.40e-02,2.34e+00,
-1.12010e-01,1.60e-02,2.34e+00,
-1.11937e-01,1.60e-02,2.34e+00,
-1.11863e-01,1.60e-02,2.34e+00,
-1.11790e-01,2.40e-02,2.34e+00,
-1.11717e-01,1.60e-02,2.34e+00,
-1.11644e-01,3.20e-02,2.34e+00,
-1.11570e-01,2.40e-02,2.34e+00,
-1.11497e-01,2.40e-02,2.34e+00,
-1.11424e-01,1.60e-02,2.34e+00,
-1.11351e-01,1.60e-02,2.34e+00,
-1.11277e-01,2.40e-02,2.34e+00,
-1.11204e-01,2.40e-02,2.34e+00,
-1.11131e-01,1.60e-02,2.34e+00,
-1.11058e-01,1.60e-02,2.34e+00,
-1.10984e-01,2.40e-02,2.34e+00,
-1.10911e-01,2.40e-02,2.34e+00,
-1.10838e-01,1.60e-02,2.34e+00,
-1.10765e-01,2.40e-02,2.34e+00,
-1.10691e-01,3.20e-02,2.34e+00,
-1.10618e-01,1.60e-02,2.34e+00,
-1.10545e-01,2.40e-02,2.34e+00,
-1.10472e-01,1.60e-02,2.34e+00,
-1.10398e-01,2.40e-02,2.34e+00,
-1.10325e-01,2.40e-02,2.34e+00,
-1.10252e-01,3.20e-02,2.34e+00,
-1.10179e-01,2.40e-02,2.34e+00,
-1.10105e-01,2.40e-02,2.34e+00,
-1.10032e-01,2.40e-02,2.36e+00,
-1.09959e-01,2.40e-02,2.34e+00,
-1.09886e-01,2.40e-02,2.34e+00,
-1.09812e-01,3.20e-02,2.34e+00,
-1.09739e-01,2.40e-02,2.34e+00,
-1.09666e-01,3.20e-02,2.34e+00,
-1.09593e-01,4.00e-02,2.34e+00,
-1.09520e-01,2.40e-02,2.34e+00,
-1.09446e-01,3.20e-02,2.34e+00,
-1.09373e-01,3.20e-02,2.34e+00,
-1.09300e-01,3.20e-02,2.34e+00,
-1.09227e-01,3.20e-02,2.36e+00,
-1.09153e-01,3.20e-02,2.34e+00,
-1.09080e-01,3.20e-02,2.34e+00,
-1.09007e-01,2.40e-02,2.36e+00,
-1.08934e-01,3.20e-02,2.34e+00,
-1.08860e-01,3.20e-02,2.34e+00,
-1.08787e-01,3.20e-02,2.36e+00,
-1.08714e-01,4.00e-02,2.34e+00,
-1.08641e-01,4.00e-02,2.34e+00,
-1.08567e-01,4.80e-02,2.34e+00,
-1.08494e-01,4.00e-02,2.34e+00,
-1.08421e-01,3.20e-02,2.34e+00,
-1.08348e-01,3.20e-02,2.36e+00,
-1.08274e-01,3.20e-02,2.34e+00,
-1.08201e-01,2.40e-02,2.34e+00,
-1.08128e-01,2.40e-02,2.36e+00,
-1.08055e-01,2.40e-02,2.34e+00,
-1.07981e-01,4.80e-02,2.36e+00,
-1.07908e-01,3.20e-02,2.34e+00,
-1.07835e-01,3.20e-02,2.34e+00,
-1.07762e-01,2.40e-02,2.34e+00,
-1.07688e-01,2.40e-02,2.34e+00,
-1.07615e-01,2.40e-02,2.34e+00,
-1.07542e-01,3.20e-02,2.36e+00,
-1.07469e-01,2.40e-02,2.34e+00,
-1.07396e-01,2.40e-02,2.36e+00,
-1.07322e-01,3.20e-02,2.34e+00,
-1.07249e-01,2.40e-02,2.36e+00,
-1.07176e-01,2.40e-02,2.34e+00,
-1.07103e-01,3.20e-02,2.34e+00,
-1.07029e-01,2.40e-02,2.34e+00,
-1.06956e-01,3.20e-02,2.34e+00,
-1.06883e-01,3.20e-02,2.34e+00,
-1.06810e-01,3.20e-02,2.36e+00,
-1.06736e-01,3.20e-02,2.34e+00,
-1.06663e-01,3.20e-02,2.34e+00,
-1.06590e-01,1.60e-02,2.36e+00,
-1.06517e-01,2.40e-02,2.36e+00,
-1.06443e-01,2.40e-02,2.36e+00,
-1.06370e-01,2.40e-02,2.36e+00,
-1.06297e-01,3.20e-02,2.36e+00,
-1.06224e-01,2.40e-02,2.36e+00,
-1.06150e-01,2.40e-02,2.34e+00,
-1.06077e-01,2.40e-02,2.34e+00,
-1.06004e-01,2.40e-02,2.36e+00,
-1.05931e-01,2.40e-02,2.36e+00,
-1.05857e-01,2.40e-02,2.36e+00,
-1.05784e-01,2.40e-02,2.34e+00,
-1.05711e-01,2.40e-02,2.36e+00,
-1.05638e-01,2.40e-02,2.36e+00,
-1.05564e-01,2.40e-02,2.36e+00,
-1.05491e-01,2.40e-02,2.36e+00,
-1.05418e-01,2.40e-02,2.36e+00,
-1.05345e-01,1.60e-02,2.36e+00,
-1.05271e-01,2.40e-02,2.36e+00,
-1.05198e-01,1.60e-02,2.34e+00,
-1.05125e-01,1.60e-02,2.36e+00,
-1.05052e-01,2.40e-02,2.34e+00,
-1.04979e-01,2.40e-02,2.36e+00,
-1.04905e-01,1.60e-02,2.36e+00,
-1.04832e-01,1.60e-02,2.36e+00,
-1.04759e-01,1.60e-02,2.36e+00,
-1.04686e-01,1.60e-02,2.36e+00,
-1.04612e-01,1.60e-02,2.36e+00,
-1.04539e-01,1.60e-02,2.36e+00,
-1.04466e-01,1.60e-02,2.36e+00,
-1.04393e-01,1.60e-02,2.36e+00,
-1.04319e-01,1.60e-02,2.36e+00,
-1.04246e-01,1.60e-02,2.36e+00,
-1.04173e-01,1.60e-02,2.36e+00,
-1.04100e-01,8.00e-03,2.36e+00,
-1.04026e-01,8.00e-03,2.36e+00,
-1.03953e-01,1.60e-02,2.36e+00,
-1.03880e-01,1.60e-02,2.36e+00,
-1.03807e-01,0.00e+00,2.36e+00,
-1.03733e-01,8.00e-03,2.36e+00,
-1.03660e-01,1.60e-02,2.36e+00,
-1.03587e-01,1.60e-02,2.34e+00,
-1.03514e-01,1.60e-02,2.36e+00,
-1.03440e-01,1.60e-02,2.34e+00,
-1.03367e-01,1.60e-02,2.36e+00,
-1.03294e-01,1.60e-02,2.36e+00,
-1.03221e-01,1.60e-02,2.36e+00,
-1.03147e-01,1.60e-02,2.36e+00,
-1.03074e-01,8.00e-03,2.36e+00,
-1.03001e-01,8.00e-03,2.36e+00,
-1.02928e-01,1.60e-02,2.36e+00,
-1.02854e-01,2.40e-02,2.36e+00,
-1.02781e-01,3.20e-02,2.36e+00,
-1.02708e-01,2.40e-02,2.36e+00,
-1.02635e-01,2.40e-02,2.38e+00,
-1.02562e-01,2.40e-02,2.36e+00,
-1.02488e-01,2.40e-02,2.36e+00,
-1.02415e-01,2.40e-02,2.34e+00,
-1.02342e-01,2.40e-02,2.36e+00,
-1.02269e-01,2.40e-02,2.36e+00,
-1.02195e-01,2.40e-02,2.38e+00,
-1.02122e-01,1.60e-02,2.36e+00,
-1.02049e-01,2.40e-02,2.38e+00,
-1.01976e-01,1.60e-02,2.36e+00,
-1.01902e-01,2.40e-02,2.36e+00,
-1.01829e-01,2.40e-02,2.36e+00,
-1.01756e-01,2.40e-02,2.36e+00,
-1.01683e-01,2.40e-02,2.36e+00,
-1.01609e-01,2.40e-02,2.36e+00,
-1.01536e-01,2.40e-02,2.36e+00,
-1.01463e-01,3.20e-02,2.36e+00,
-1.01390e-01,3.20e-02,2.36e+00,
-1.01316e-01,3.20e-02,2.38e+00,
-1.01243e-01,2.40e-02,2.36e+00,
-1.01170e-01,2.40e-02,2.36e+00,
-1.01097e-01,2.40e-02,2.38e+00,
-1.01023e-01,2.40e-02,2.36e+00,
-1.00950e-01,2.40e-02,2.38e+00,
-1.00877e-01,2.40e-02,2.38e+00,
-1.00804e-01,1.60e-02,2.38e+00,
-1.00730e-01,2.40e-02,2.38e+00,
-1.00657e-01,2.40e-02,2.38e+00,
-1.00584e-01,2.40e-02,2.36e+00,
-1.00511e-01,2.40e-02,2.38e+00,
-1.00437e-01,2.40e-02,2.36e+00,
-1.00364e-01,2.40e-02,2.38e+00,
-1.00291e-01,3.20e-02,2.36e+00,
-1.00218e-01,3.20e-02,2.38e+00,
-1.00145e-01,2.40e-02,2.38e+00,
-1.00071e-01,3.20e-02,2.38e+00,
-9.99980e-02,3.20e-02,2.38e+00,
-9.99248e-02,3.20e-02,2.36e+00,
-9.98516e-02,3.20e-02,2.38e+00,
-9.97783e-02,3.20e-02,2.38e+00,
-9.97051e-02,3.20e-02,2.38e+00,
-9.96318e-02,4.00e-02,2.36e+00,
-9.95586e-02,3.20e-02,2.38e+00,
-9.94854e-02,4.00e-02,2.38e+00,
-9.94121e-02,2.40e-02,2.38e+00,
-9.93389e-02,4.00e-02,2.38e+00,
-9.92656e-02,3.20e-02,2.38e+00,
-9.91924e-02,2.40e-02,2.38e+00,
-9.91191e-02,3.20e-02,2.36e+00,
-9.90459e-02,4.00e-02,2.38e+00,
-9.89727e-02,3.20e-02,2.38e+00,
-9.88994e-02,4.00e-02,2.38e+00,
-9.88262e-02,4.00e-02,2.38e+00,
-9.87529e-02,4.00e-02,2.38e+00,
-9.86797e-02,4.00e-02,2.38e+00,
-9.86064e-02,3.20e-02,2.36e+00,
-9.85332e-02,3.20e-02,2.38e+00,
-9.84600e-02,3.20e-02,2.38e+00,
-9.83867e-02,3.20e-02,2.38e+00,
-9.83135e-02,3.20e-02,2.38e+00,
-9.82402e-02,3.20e-02,2.38e+00,
-9.81670e-02,4.00e-02,2.38e+00,
-9.80937e-02,4.80e-02,2.38e+00,
-9.80205e-02,3.20e-02,2.38e+00,
-9.79473e-02,3.20e-02,2.38e+00,
-9.78740e-02,3.20e-02,2.38e+00,
-9.78008e-02,3.20e-02,2.38e+00,
-9.77275e-02,3.20e-02,2.38e+00,
-9.76543e-02,3.20e-02,2.38e+00,
-9.75811e-02,2.40e-02,2.38e+00,
-9.75078e-02,2.40e-02,2.38e+00,
-9.74346e-02,3.20e-02,2.38e+00,
-9.73613e-02,2.40e-02,2.38e+00,
-9.72881e-02,3.20e-02,2.38e+00,
-9.72148e-02,3.20e-02,2.38e+00,
-9.71416e-02,2.40e-02,2.38e+00,
-9.70684e-02,2.40e-02,2.38e+00,
-9.69951e-02,1.60e-02,2.38e+00,
-9.69219e-02,3.20e-02,2.40e+00,
-9.68486e-02,2.40e-02,2.38e+00,
-9.67754e-02,3.20e-02,2.38e+00,
-9.67021e-02,2.40e-02,2.38e+00,
-9.66289e-02,2.40e-02,2.38e+00,
-9.65557e-02,1.60e-02,2.38e+00,
-9.64824e-02,3.20e-02,2.38e+00,
-9.64092e-02,2.40e-02,2.38e+00,
-9.63359e-02,2.40e-02,2.38e+00,
-9.62627e-02,2.40e-02,2.40e+00,
-9.61895e-02,3.20e-02,2.38e+00,
-9.61162e-02,2.40e-02,2.38e+00,
-9.60430e-02,2.40e-02,2.38e+00,
-9.59697e-02,2.40e-02,2.38e+00,
-9.58965e-02,2.40e-02,2.38e+00,
-9.58232e-02,1.60e-02,2.38e+00,
-9.57500e-02,2.40e-02,2.38e+00,
-9.56768e-02,1.60e-02,2.38e+00,
-9.56035e-02,1.60e-02,2.38e+00,
-9.55303e-02,1.60e-02,2.38e+00,
-9.54570e-02,1.60e-02,2.38e+00,
-9.53838e-02,2.40e-02,2.38e+00,
-9.53105e-02,1.60e-02,2.38e+00,
-9.52373e-02,1.60e-02,2.38e+00,
-9.51641e-02,1.60e-02,2.38e+00,
-9.50908e-02,1.60e-02,2.38e+00,
-9.50176e-02,2.40e-02,2.38e+00,
-9.49443e-02,1.60e-02,2.38e+00,
-9.48711e-02,8.00e-03,2.38e+00,
-9.47979e-02,1.60e-02,2.38e+00,
-9.47246e-02,1.60e-02,2.38e+00,
-9.46514e-02,8.00e-03,2.38e+00,
-9.45781e-02,1.60e-02,2.38e+00,
-9.45049e-02,8.00e-03,2.38e+00,
-9.44316e-02,1.60e-02,2.38e+00,
-9.43584e-02,1.60e-02,2.38e+00,
-9.42852e-02,8.00e-03,2.40e+00,
-9.42119e-02,8.00e-03,2.38e+00,
-9.41387e-02,8.00e-03,2.38e+00,
-9.40654e-02,8.00e-03,2.38e+00,
-9.39922e-02,8.00e-03,2.40e+00,
-9.39189e-02,8.00e-03,2.38e+00,
-9.38457e-02,8.00e-03,2.38e+00,
-9.37725e-02,8.00e-03,2.38e+00,
-9.36992e-02,8.00e-03,2.40e+00,
-9.36260e-02,8.00e-03,2.38e+00,
-9.35527e-02,-8.00e-03,2.40e+00,
-9.34795e-02,8.00e-03,2.38e+00,
-9.34062e-02,1.60e-02,2.40e+00,
-9.33330e-02,0.00e+00,2.38e+00,
-9.32598e-02,1.60e-02,2.38e+00,
-9.31865e-02,8.00e-03,2.40e+00,
-9.31133e-02,1.60e-02,2.38e+00,
-9.30400e-02,8.00e-03,2.40e+00,
-9.29668e-02,1.60e-02,2.38e+00,
-9.28936e-02,8.00e-03,2.38e+00,
-9.28203e-02,8.00e-03,2.40e+00,
-9.27471e-02,8.00e-03,2.40e+00,
-9.26738e-02,1.60e-02,2.40e+00,
-9.26006e-02,2.40e-02,2.38e+00,
-9.25273e-02,2.40e-02,2.38e+00,
-9.24541e-02,2.40e-02,2.38e+00,
-9.23809e-02,1.60e-02,2.38e+00,
-9.23076e-02,1.60e-02,2.40e+00,
-9.22344e-02,1.60e-02,2.40e+00,
-9.21611e-02,1.60e-02,2.40e+00,
-9.20879e-02,2.40e-02,2.40e+00,
-9.20146e-02,1.60e-02,2.38e+00,
-9.19414e-02,1.60e-02,2.38e+00,
-9.18682e-02,2.40e-02,2.38e+00,
-9.17949e-02,2.40e-02,2.40e+00,
-9.17217e-02,1.60e-02,2.40e+00,
-9.16484e-02,2.40e-02,2.40e+00,
-9.15752e-02,2.40e-02,2.40e+00,
-9.15020e-02,2.40e-02,2.40e+00,
-9.14287e-02,2.40e-02,2.40e+00,
-9.13555e-02,2.40e-02,2.38e+00,
