X,CH1,
Second,Volt,
-6.57940e-01,8.80e-02,
-6.57840e-01,9.60e-02,
-6.57740e-01,1.04e-01,
-6.57640e-01,1.12e-01,
-6.57540e-01,1.12e-01,
-6.57440e-01,1.20e-01,
-6.57340e-01,1.28e-01,
-6.57240e-01,1.36e-01,
-6.57140e-01,1.52e-01,
-6.57040e-01,1.52e-01,
-6.56940e-01,1.68e-01,
-6.56840e-01,1.76e-01,
-6.56740e-01,1.84e-01,
-6.56640e-01,2.00e-01,
-6.56540e-01,2.16e-01,
-6.56440e-01,2.40e-01,
-6.56340e-01,2.56e-01,
-6.56240e-01,2.64e-01,
-6.56140e-01,2.80e-01,
-6.56040e-01,2.96e-01,
-6.55940e-01,3.20e-01,
-6.55840e-01,3.36e-01,
-6.55740e-01,3.60e-01,
-6.55640e-01,3.76e-01,
-6.55540e-01,4.08e-01,
-6.55440e-01,4.24e-01,
-6.55340e-01,4.48e-01,
-6.55240e-01,4.72e-01,
-6.55140e-01,4.96e-01,
-6.55040e-01,5.20e-01,
-6.54940e-01,5.52e-01,
-6.54840e-01,5.76e-01,
-6.54740e-01,6.00e-01,
-6.54640e-01,6.24e-01,
-6.54540e-01,6.40e-01,
-6.54440e-01,6.64e-01,
-6.54340e-01,6.88e-01,
-6.54240e-01,7.20e-01,
-6.54140e-01,7.36e-01,
-6.54040e-01,7.60e-01,
-6.53940e-01,7.84e-01,
-6.53840e-01,7.92e-01,
-6.53740e-01,8.16e-01,
-6.53640e-01,8.32e-01,
-6.53540e-01,8.48e-01,
-6.53440e-01,8.72e-01,
-6.53340e-01,8.88e-01,
-6.53240e-01,8.96e-01,
-6.53140e-01,9.12e-01,
-6.53040e-01,9.28e-01,
-6.52940e-01,9.36e-01,
-6.52840e-01,9.44e-01,
-6.52740e-01,9.52e-01,
-6.52640e-01,9.60e-01,
-6.52540e-01,9.68e-01,
-6.52440e-01,9.76e-01,
-6.52340e-01,9.84e-01,
-6.52240e-01,9.92e-01,
-6.52140e-01,9.92e-01,
-6.52040e-01,9.92e-01,
-6.51940e-01,9.84e-01,
-6.51840e-01,9.92e-01,
-6.51740e-01,9.92e-01,
-6.51640e-01,9.92e-01,
-6.51540e-01,9.92e-01,
-6.51440e-01,9.92e-01,
-6.51340e-01,9.84e-01,
-6.51240e-01,9.92e-01,
-6.51140e-01,9.92e-01,
-6.51040e-01,9.84e-01,
-6.50940e-01,9.84e-01,
-6.50840e-01,9.84e-01,
-6.50740e-01,9.84e-01,
-6.50640e-01,9.84e-01,
-6.50540e-01,9.84e-01,
-6.50440e-01,9.76e-01,
-6.50340e-01,9.76e-01,
-6.50240e-01,9.76e-01,
-6.50140e-01,9.76e-01,
-6.50040e-01,9.76e-01,
-6.49940e-01,9.76e-01,
-6.49840e-01,9.76e-01,
-6.49740e-01,9.76e-01,
-6.49640e-01,9.76e-01,
-6.49540e-01,9.76e-01,
-6.49440e-01,9.76e-01,
-6.49340e-01,9.84e-01,
-6.49240e-01,9.84e-01,
-6.49140e-01,9.84e-01,
-6.49040e-01,9.84e-01,
-6.48940e-01,9.76e-01,
-6.48840e-01,9.84e-01,
-6.48740e-01,9.92e-01,
-6.48640e-01,9.76e-01,
-6.48540e-01,9.84e-01,
-6.48440e-01,9.84e-01,
-6.48340e-01,9.84e-01,
-6.48240e-01,9.76e-01,
-6.48140e-01,9.84e-01,
-6.48040e-01,9.84e-01,
-6.47940e-01,9.76e-01,
-6.47840e-01,9.84e-01,
-6.47740e-01,9.68e-01,
-6.47640e-01,9.68e-01,
-6.47540e-01,9.68e-01,
-6.47440e-01,9.76e-01,
-6.47340e-01,9.68e-01,
-6.47240e-01,9.68e-01,
-6.47140e-01,9.68e-01,
-6.47040e-01,9.68e-01,
-6.46940e-01,9.68e-01,
-6.46840e-01,9.68e-01,
-6.46740e-01,9.68e-01,
-6.46640e-01,9.68e-01,
-6.46540e-01,9.68e-01,
-6.46440e-01,9.68e-01,
-6.46340e-01,9.68e-01,
-6.46240e-01,9.76e-01,
-6.46140e-01,9.76e-01,
-6.46040e-01,9.76e-01,
-6.45940e-01,9.76e-01,
-6.45840e-01,9.84e-01,
-6.45740e-01,9.84e-01,
-6.45640e-01,9.84e-01,
-6.45540e-01,9.92e-01,
-6.45440e-01,9.92e-01,
-6.45340e-01,9.84e-01,
-6.45240e-01,9.92e-01,
-6.45140e-01,9.92e-01,
-6.45040e-01,9.92e-01,
-6.44940e-01,9.84e-01,
-6.44840e-01,9.92e-01,
-6.44740e-01,9.92e-01,
-6.44640e-01,9.92e-01,
-6.44540e-01,9.84e-01,
-6.44440e-01,9.92e-01,
-6.44340e-01,9.92e-01,
-6.44240e-01,9.84e-01,
-6.44140e-01,9.84e-01,
-6.44040e-01,9.84e-01,
-6.43940e-01,9.84e-01,
-6.43840e-01,9.84e-01,
-6.43740e-01,9.84e-01,
-6.43640e-01,9.84e-01,
-6.43540e-01,9.76e-01,
-6.43440e-01,9.84e-01,
-6.43340e-01,9.84e-01,
-6.43240e-01,9.92e-01,
-6.43140e-01,9.84e-01,
-6.43040e-01,9.84e-01,
-6.42940e-01,9.84e-01,
-6.42840e-01,9.92e-01,
-6.42740e-01,9.84e-01,
-6.42640e-01,9.92e-01,
-6.42540e-01,9.92e-01,
-6.42440e-01,9.92e-01,
-6.42340e-01,9.92e-01,
-6.42240e-01,9.92e-01,
-6.42140e-01,1.00e+00,
-6.42040e-01,9.92e-01,
-6.41940e-01,9.92e-01,
-6.41840e-01,9.92e-01,
-6.41740e-01,9.92e-01,
-6.41640e-01,9.92e-01,
-6.41540e-01,9.92e-01,
-6.41440e-01,9.84e-01,
-6.41340e-01,9.84e-01,
-6.41240e-01,9.84e-01,
-6.41140e-01,9.76e-01,
-6.41040e-01,9.84e-01,
-6.40940e-01,9.76e-01,
-6.40840e-01,9.76e-01,
-6.40740e-01,9.76e-01,
-6.40640e-01,9.76e-01,
-6.40540e-01,9.68e-01,
-6.40440e-01,9.68e-01,
-6.40340e-01,9.68e-01,
-6.40240e-01,9.68e-01,
-6.40140e-01,9.68e-01,
-6.40040e-01,9.68e-01,
-6.39940e-01,9.68e-01,
-6.39840e-01,9.68e-01,
-6.39740e-01,9.68e-01,
-6.39640e-01,9.68e-01,
-6.39540e-01,9.68e-01,
-6.39440e-01,9.76e-01,
-6.39340e-01,9.76e-01,
-6.39240e-01,9.76e-01,
-6.39140e-01,9.76e-01,
-6.39040e-01,9.76e-01,
-6.38940e-01,9.84e-01,
-6.38840e-01,9.92e-01,
-6.38740e-01,9.84e-01,
-6.38640e-01,9.84e-01,
-6.38540e-01,9.84e-01,
-6.38440e-01,9.92e-01,
-6.38340e-01,9.92e-01,
-6.38240e-01,9.92e-01,
-6.38140e-01,9.84e-01,
-6.38040e-01,9.76e-01,
-6.37940e-01,9.84e-01,
-6.37840e-01,9.84e-01,
-6.37740e-01,9.84e-01,
-6.37640e-01,9.76e-01,
-6.37540e-01,9.76e-01,
-6.37440e-01,9.84e-01,
-6.37340e-01,9.76e-01,
-6.37240e-01,9.76e-01,
-6.37140e-01,9.76e-01,
-6.37040e-01,9.76e-01,
-6.36940e-01,9.76e-01,
-6.36840e-01,9.76e-01,
-6.36740e-01,9.76e-01,
-6.36640e-01,9.76e-01,
-6.36540e-01,9.76e-01,
-6.36440e-01,9.84e-01,
-6.36340e-01,9.76e-01,
-6.36240e-01,9.76e-01,
-6.36140e-01,9.84e-01,
-6.36040e-01,9.92e-01,
-6.35940e-01,9.92e-01,
-6.35840e-01,9.92e-01,
-6.35740e-01,9.92e-01,
-6.35640e-01,9.92e-01,
-6.35540e-01,9.92e-01,
-6.35440e-01,1.00e+00,
-6.35340e-01,9.92e-01,
-6.35240e-01,1.00e+00,
-6.35140e-01,9.92e-01,
-6.35040e-01,9.92e-01,
-6.34940e-01,9.92e-01,
-6.34840e-01,9.92e-01,
-6.34740e-01,9.92e-01,
-6.34640e-01,9.92e-01,
-6.34540e-01,9.92e-01,
-6.34440e-01,9.92e-01,
-6.34340e-01,9.92e-01,
-6.34240e-01,9.92e-01,
-6.34140e-01,9.92e-01,
-6.34040e-01,9.92e-01,
-6.33940e-01,9.92e-01,
-6.33840e-01,9.92e-01,
-6.33740e-01,9.84e-01,
-6.33640e-01,9.84e-01,
-6.33540e-01,9.84e-01,
-6.33440e-01,9.84e-01,
-6.33340e-01,9.76e-01,
-6.33240e-01,9.76e-01,
-6.33140e-01,9.76e-01,
-6.33040e-01,9.76e-01,
-6.32940e-01,9.84e-01,
-6.32840e-01,9.76e-01,
-6.32740e-01,9.76e-01,
-6.32640e-01,9.76e-01,
-6.32540e-01,9.84e-01,
-6.32440e-01,9.92e-01,
-6.32340e-01,9.92e-01,
-6.32240e-01,9.92e-01,
-6.32140e-01,9.92e-01,
-6.32040e-01,9.92e-01,
-6.31940e-01,9.92e-01,
-6.31840e-01,9.92e-01,
-6.31740e-01,9.92e-01,
-6.31640e-01,9.92e-01,
-6.31540e-01,9.92e-01,
-6.31440e-01,9.84e-01,
-6.31340e-01,9.92e-01,
-6.31240e-01,9.92e-01,
-6.31140e-01,9.92e-01,
-6.31040e-01,9.84e-01,
-6.30940e-01,9.84e-01,
-6.30840e-01,9.76e-01,
-6.30740e-01,9.76e-01,
-6.30640e-01,9.76e-01,
-6.30540e-01,9.76e-01,
-6.30440e-01,9.76e-01,
-6.30340e-01,9.76e-01,
-6.30240e-01,9.76e-01,
-6.30140e-01,9.68e-01,
-6.30040e-01,9.68e-01,
-6.29940e-01,9.68e-01,
-6.29840e-01,9.76e-01,
-6.29740e-01,9.76e-01,
-6.29640e-01,9.76e-01,
-6.29540e-01,9.76e-01,
-6.29440e-01,9.76e-01,
-6.29340e-01,9.84e-01,
-6.29240e-01,9.84e-01,
-6.29140e-01,9.84e-01,
-6.29040e-01,9.92e-01,
-6.28940e-01,9.92e-01,
-6.28840e-01,9.92e-01,
-6.28740e-01,9.92e-01,
-6.28640e-01,9.92e-01,
-6.28540e-01,9.92e-01,
-6.28440e-01,9.92e-01,
-6.28340e-01,9.92e-01,
-6.28240e-01,9.92e-01,
-6.28140e-01,9.92e-01,
-6.28040e-01,9.92e-01,
-6.27940e-01,9.92e-01,
-6.27840e-01,9.92e-01,
-6.27740e-01,9.92e-01,
-6.27640e-01,9.92e-01,
-6.27540e-01,9.92e-01,
-6.27440e-01,9.92e-01,
-6.27340e-01,9.92e-01,
-6.27240e-01,9.92e-01,
-6.27140e-01,9.76e-01,
-6.27040e-01,9.84e-01,
-6.26940e-01,9.84e-01,
-6.26840e-01,9.84e-01,
-6.26740e-01,9.84e-01,
-6.26640e-01,9.84e-01,
-6.26540e-01,9.76e-01,
-6.26440e-01,9.76e-01,
-6.26340e-01,9.76e-01,
-6.26240e-01,9.84e-01,
-6.26140e-01,9.84e-01,
-6.26040e-01,9.84e-01,
-6.25940e-01,9.92e-01,
-6.25840e-01,9.84e-01,
-6.25740e-01,9.92e-01,
-6.25640e-01,9.92e-01,
-6.25540e-01,9.92e-01,
-6.25440e-01,9.92e-01,
-6.25340e-01,1.00e+00,
-6.25240e-01,9.92e-01,
-6.25140e-01,9.92e-01,
-6.25040e-01,9.92e-01,
-6.24940e-01,9.92e-01,
-6.24840e-01,9.92e-01,
-6.24740e-01,1.10e+00,
-6.24640e-01,9.92e-01,
-6.24540e-01,9.92e-01,
-6.24440e-01,9.92e-01,
-6.24340e-01,9.92e-01,
-6.24240e-01,9.84e-01,
-6.24140e-01,9.84e-01,
-6.24040e-01,9.84e-01,
-6.23940e-01,9.76e-01,
-6.23840e-01,9.76e-01,
-6.23740e-01,9.76e-01,
-6.23640e-01,9.76e-01,
-6.23540e-01,9.76e-01,
-6.23440e-01,9.76e-01,
-6.23340e-01,9.76e-01,
-6.23240e-01,9.76e-01,
-6.23140e-01,9.68e-01,
-6.23040e-01,9.68e-01,
-6.22940e-01,9.68e-01,
-6.22840e-01,9.76e-01,
-6.22740e-01,9.76e-01,
-6.22640e-01,9.76e-01,
-6.22540e-01,9.76e-01,
-6.22440e-01,9.76e-01,
-6.22340e-01,9.76e-01,
-6.22240e-01,9.76e-01,
-6.22140e-01,9.84e-01,
-6.22040e-01,9.92e-01,
-6.21940e-01,9.92e-01,
-6.21840e-01,9.92e-01,
-6.21740e-01,9.92e-01,
-6.21640e-01,9.92e-01,
-6.21540e-01,9.92e-01,
-6.21440e-01,9.92e-01,
-6.21340e-01,9.92e-01,
-6.21240e-01,9.92e-01,
-6.21140e-01,9.92e-01,
-6.21040e-01,9.92e-01,
-6.20940e-01,9.92e-01,
-6.20840e-01,9.92e-01,
-6.20740e-01,9.92e-01,
-6.20640e-01,9.84e-01,
-6.20540e-01,9.84e-01,
-6.20440e-01,9.84e-01,
-6.20340e-01,9.92e-01,
-6.20240e-01,9.84e-01,
-6.20140e-01,9.84e-01,
-6.20040e-01,9.84e-01,
-6.19940e-01,9.84e-01,
-6.19840e-01,9.92e-01,
-6.19740e-01,9.68e-01,
-6.19640e-01,9.84e-01,
-6.19540e-01,9.92e-01,
-6.19440e-01,9.84e-01,
-6.19340e-01,9.84e-01,
-6.19240e-01,9.92e-01,
-6.19140e-01,9.92e-01,
-6.19040e-01,9.92e-01,
-6.18940e-01,9.92e-01,
-6.18840e-01,9.92e-01,
-6.18740e-01,9.92e-01,
-6.18640e-01,9.92e-01,
-6.18540e-01,9.92e-01,
-6.18440e-01,1.00e+00,
-6.18340e-01,1.00e+00,
-6.18240e-01,1.00e+00,
-6.18140e-01,9.92e-01,
-6.18040e-01,9.92e-01,
-6.17940e-01,9.76e-01,
-6.17840e-01,9.76e-01,
-6.17740e-01,9.68e-01,
-6.17640e-01,9.52e-01,
-6.17540e-01,9.36e-01,
-6.17440e-01,9.28e-01,
-6.17340e-01,9.12e-01,
-6.17240e-01,8.88e-01,
-6.17140e-01,8.80e-01,
-6.17040e-01,8.64e-01,
-6.16940e-01,8.32e-01,
-6.16840e-01,8.08e-01,
-6.16740e-01,7.84e-01,
-6.16640e-01,7.60e-01,
-6.16540e-01,7.36e-01,
-6.16440e-01,7.04e-01,
-6.16340e-01,6.72e-01,
-6.16240e-01,6.40e-01,
-6.16140e-01,6.16e-01,
-6.16040e-01,5.84e-01,
-6.15940e-01,5.60e-01,
-6.15840e-01,5.20e-01,
-6.15740e-01,4.88e-01,
-6.15640e-01,4.56e-01,
-6.15540e-01,4.24e-01,
-6.15440e-01,4.00e-01,
-6.15340e-01,3.60e-01,
-6.15240e-01,3.36e-01,
-6.15140e-01,3.12e-01,
-6.15040e-01,2.88e-01,
-6.14940e-01,2.64e-01,
-6.14840e-01,2.48e-01,
-6.14740e-01,2.32e-01,
-6.14640e-01,1.92e-01,
-6.14540e-01,1.84e-01,
-6.14440e-01,1.68e-01,
-6.14340e-01,1.52e-01,
-6.14240e-01,1.36e-01,
-6.14140e-01,1.28e-01,
-6.14040e-01,1.12e-01,
-6.13940e-01,1.04e-01,
-6.13840e-01,8.80e-02,
-6.13740e-01,8.80e-02,
-6.13640e-01,8.80e-02,
-6.13540e-01,8.00e-02,
-6.13440e-01,7.20e-02,
-6.13340e-01,4.80e-02,
-6.13240e-01,4.00e-02,
-6.13140e-01,4.00e-02,
-6.13040e-01,4.00e-02,
-6.12940e-01,2.40e-02,
-6.12840e-01,2.40e-02,
-6.12740e-01,2.40e-02,
-6.12640e-01,2.40e-02,
-6.12540e-01,1.60e-02,
-6.12440e-01,1.60e-02,
-6.12340e-01,1.60e-02,
-6.12240e-01,8.00e-03,
-6.12140e-01,8.00e-03,
-6.12040e-01,8.00e-03,
-6.11940e-01,8.00e-03,
-6.11840e-01,8.00e-03,
-6.11740e-01,8.00e-03,
-6.11640e-01,8.00e-03,
-6.11540e-01,0.00e+00,
-6.11440e-01,8.00e-03,
-6.11340e-01,0.00e+00,
-6.11240e-01,8.00e-03,
-6.11140e-01,0.00e+00,
-6.11040e-01,0.00e+00,
-6.10940e-01,0.00e+00,
-6.10840e-01,0.00e+00,
-6.10740e-01,0.00e+00,
-6.10640e-01,0.00e+00,
-6.10540e-01,0.00e+00,
-6.10440e-01,8.00e-03,
-6.10340e-01,0.00e+00,
-6.10240e-01,0.00e+00,
-6.10140e-01,0.00e+00,
-6.10040e-01,0.00e+00,
-6.09940e-01,0.00e+00,
-6.09840e-01,0.00e+00,
-6.09740e-01,0.00e+00,
-6.09640e-01,0.00e+00,
-6.09540e-01,0.00e+00,
-6.09440e-01,0.00e+00,
-6.09340e-01,0.00e+00,
-6.09240e-01,8.00e-03,
-6.09140e-01,0.00e+00,
-6.09040e-01,0.00e+00,
-6.08940e-01,0.00e+00,
-6.08840e-01,0.00e+00,
-6.08740e-01,8.00e-03,
-6.08640e-01,0.00e+00,
-6.08540e-01,-8.00e-03,
-6.08440e-01,0.00e+00,
-6.08340e-01,8.00e-03,
-6.08240e-01,8.00e-03,
-6.08140e-01,8.00e-03,
-6.08040e-01,8.00e-03,
-6.07940e-01,0.00e+00,
-6.07840e-01,0.00e+00,
-6.07740e-01,0.00e+00,
-6.07640e-01,0.00e+00,
-6.07540e-01,8.00e-03,
-6.07440e-01,0.00e+00,
-6.07340e-01,8.00e-03,
-6.07240e-01,0.00e+00,
-6.07140e-01,0.00e+00,
-6.07040e-01,0.00e+00,
-6.06940e-01,0.00e+00,
-6.06840e-01,0.00e+00,
-6.06740e-01,0.00e+00,
-6.06640e-01,0.00e+00,
-6.06540e-01,0.00e+00,
-6.06440e-01,0.00e+00,
-6.06340e-01,8.00e-03,
-6.06240e-01,0.00e+00,
-6.06140e-01,0.00e+00,
-6.06040e-01,0.00e+00,
-6.05940e-01,0.00e+00,
-6.05840e-01,0.00e+00,
-6.05740e-01,0.00e+00,
-6.05640e-01,8.00e-03,
-6.05540e-01,0.00e+00,
-6.05440e-01,8.00e-03,
-6.05340e-01,0.00e+00,
-6.05240e-01,0.00e+00,
-6.05140e-01,0.00e+00,
-6.05040e-01,0.00e+00,
-6.04940e-01,0.00e+00,
-6.04840e-01,0.00e+00,
-6.04740e-01,0.00e+00,
-6.04640e-01,0.00e+00,
-6.04540e-01,8.00e-03,
-6.04440e-01,0.00e+00,
-6.04340e-01,0.00e+00,
-6.04240e-01,8.00e-03,
-6.04140e-01,0.00e+00,
-6.04040e-01,0.00e+00,
-6.03940e-01,0.00e+00,
-6.03840e-01,0.00e+00,
-6.03740e-01,0.00e+00,
-6.03640e-01,0.00e+00,
-6.03540e-01,8.00e-03,
-6.03440e-01,0.00e+00,
-6.03340e-01,8.00e-03,
-6.03240e-01,0.00e+00,
-6.03140e-01,0.00e+00,
-6.03040e-01,0.00e+00,
-6.02940e-01,0.00e+00,
-6.02840e-01,8.00e-03,
-6.02740e-01,8.00e-03,
-6.02640e-01,0.00e+00,
-6.02540e-01,0.00e+00,
-6.02440e-01,8.00e-03,
-6.02340e-01,0.00e+00,
-6.02240e-01,8.00e-03,
-6.02140e-01,8.00e-03,
-6.02040e-01,0.00e+00,
-6.01940e-01,8.00e-03,
-6.01840e-01,8.00e-03,
-6.01740e-01,0.00e+00,
-6.01640e-01,8.00e-03,
-6.01540e-01,8.00e-03,
-6.01440e-01,0.00e+00,
-6.01340e-01,0.00e+00,
-6.01240e-01,0.00e+00,
-6.01140e-01,0.00e+00,
-6.01040e-01,0.00e+00,
-6.00940e-01,0.00e+00,
-6.00840e-01,0.00e+00,
-6.00740e-01,8.00e-03,
-6.00640e-01,8.00e-03,
-6.00540e-01,0.00e+00,
-6.00440e-01,8.00e-03,
-6.00340e-01,0.00e+00,
-6.00240e-01,8.00e-03,
-6.00140e-01,8.00e-03,
-6.00040e-01,0.00e+00,
-5.99940e-01,0.00e+00,
-5.99840e-01,0.00e+00,
-5.99740e-01,0.00e+00,
-5.99640e-01,0.00e+00,
-5.99540e-01,0.00e+00,
-5.99440e-01,0.00e+00,
-5.99340e-01,0.00e+00,
-5.99240e-01,8.00e-03,
-5.99140e-01,0.00e+00,
-5.99040e-01,8.00e-03,
-5.98940e-01,0.00e+00,
-5.98840e-01,0.00e+00,
-5.98740e-01,0.00e+00,
-5.98640e-01,8.00e-03,
-5.98540e-01,0.00e+00,
-5.98440e-01,0.00e+00,
-5.98340e-01,0.00e+00,
-5.98240e-01,0.00e+00,
-5.98140e-01,0.00e+00,
-5.98040e-01,0.00e+00,
-5.97940e-01,8.00e-03,
-5.97840e-01,0.00e+00,
-5.97740e-01,0.00e+00,
-5.97640e-01,0.00e+00,
-5.97540e-01,0.00e+00,
-5.97440e-01,0.00e+00,
-5.97340e-01,8.00e-03,
-5.97240e-01,0.00e+00,
-5.97140e-01,0.00e+00,
-5.97040e-01,8.00e-03,
-5.96940e-01,0.00e+00,
-5.96840e-01,0.00e+00,
-5.96740e-01,0.00e+00,
-5.96640e-01,0.00e+00,
-5.96540e-01,0.00e+00,
-5.96440e-01,0.00e+00,
-5.96340e-01,8.00e-03,
-5.96240e-01,0.00e+00,
-5.96140e-01,8.00e-03,
-5.96040e-01,8.00e-03,
-5.95940e-01,8.00e-03,
-5.95840e-01,8.00e-03,
-5.95740e-01,8.00e-03,
-5.95640e-01,1.60e-02,
-5.95540e-01,8.00e-03,
-5.95440e-01,1.60e-02,
-5.95340e-01,1.60e-02,
-5.95240e-01,1.60e-02,
-5.95140e-01,1.60e-02,
-5.95040e-01,8.00e-03,
-5.94940e-01,1.60e-02,
-5.94840e-01,8.00e-03,
-5.94740e-01,8.00e-03,
-5.94640e-01,8.00e-03,
-5.94540e-01,8.00e-03,
-5.94440e-01,1.60e-02,
-5.94340e-01,1.60e-02,
-5.94240e-01,1.60e-02,
-5.94140e-01,8.00e-03,
-5.94040e-01,8.00e-03,
-5.93940e-01,8.00e-03,
-5.93840e-01,8.00e-03,
-5.93740e-01,1.60e-02,
-5.93640e-01,8.00e-03,
-5.93540e-01,1.60e-02,
-5.93440e-01,1.60e-02,
-5.93340e-01,8.00e-03,
-5.93240e-01,1.60e-02,
-5.93140e-01,8.00e-03,
-5.93040e-01,1.60e-02,
-5.92940e-01,1.60e-02,
-5.92840e-01,1.60e-02,
-5.92740e-01,1.60e-02,
-5.92640e-01,8.00e-03,
-5.92540e-01,8.00e-03,
-5.92440e-01,1.60e-02,
-5.92340e-01,8.00e-03,
-5.92240e-01,8.00e-03,
-5.92140e-01,8.00e-03,
-5.92040e-01,8.00e-03,
-5.91940e-01,1.60e-02,
-5.91840e-01,8.00e-03,
-5.91740e-01,8.00e-03,
-5.91640e-01,8.00e-03,
-5.91540e-01,8.00e-03,
-5.91440e-01,8.00e-03,
-5.91340e-01,8.00e-03,
-5.91240e-01,0.00e+00,
-5.91140e-01,8.00e-03,
-5.91040e-01,8.00e-03,
-5.90940e-01,0.00e+00,
-5.90840e-01,8.00e-03,
-5.90740e-01,8.00e-03,
-5.90640e-01,0.00e+00,
-5.90540e-01,8.00e-03,
-5.90440e-01,8.00e-03,
-5.90340e-01,0.00e+00,
-5.90240e-01,0.00e+00,
-5.90140e-01,0.00e+00,
-5.90040e-01,0.00e+00,
-5.89940e-01,0.00e+00,
-5.89840e-01,0.00e+00,
-5.89740e-01,0.00e+00,
-5.89640e-01,8.00e-03,
-5.89540e-01,0.00e+00,
-5.89440e-01,0.00e+00,
-5.89340e-01,8.00e-03,
-5.89240e-01,0.00e+00,
-5.89140e-01,8.00e-03,
-5.89040e-01,0.00e+00,
-5.88940e-01,0.00e+00,
-5.88840e-01,0.00e+00,
-5.88740e-01,8.00e-03,
-5.88640e-01,8.00e-03,
-5.88540e-01,8.00e-03,
-5.88440e-01,8.00e-03,
-5.88340e-01,0.00e+00,
-5.88240e-01,8.00e-03,
-5.88140e-01,0.00e+00,
-5.88040e-01,0.00e+00,
-5.87940e-01,0.00e+00,
-5.87840e-01,8.00e-03,
-5.87740e-01,0.00e+00,
-5.87640e-01,8.00e-03,
-5.87540e-01,0.00e+00,
-5.87440e-01,0.00e+00,
-5.87340e-01,0.00e+00,
-5.87240e-01,0.00e+00,
-5.87140e-01,0.00e+00,
-5.87040e-01,0.00e+00,
-5.86940e-01,8.00e-03,
-5.86840e-01,0.00e+00,
-5.86740e-01,0.00e+00,
-5.86640e-01,0.00e+00,
-5.86540e-01,0.00e+00,
-5.86440e-01,0.00e+00,
-5.86340e-01,0.00e+00,
-5.86240e-01,0.00e+00,
-5.86140e-01,0.00e+00,
-5.86040e-01,0.00e+00,
-5.85940e-01,0.00e+00,
-5.85840e-01,0.00e+00,
-5.85740e-01,8.00e-03,
-5.85640e-01,0.00e+00,
-5.85540e-01,0.00e+00,
-5.85440e-01,8.00e-03,
-5.85340e-01,0.00e+00,
-5.85240e-01,8.00e-03,
-5.85140e-01,8.00e-03,
-5.85040e-01,8.00e-03,
-5.84940e-01,8.00e-03,
-5.84840e-01,0.00e+00,
-5.84740e-01,0.00e+00,
-5.84640e-01,8.00e-03,
-5.84540e-01,8.00e-03,
-5.84440e-01,8.00e-03,
-5.84340e-01,8.00e-03,
-5.84240e-01,1.60e-02,
-5.84140e-01,8.00e-03,
-5.84040e-01,1.60e-02,
-5.83940e-01,8.00e-03,
-5.83840e-01,1.60e-02,
-5.83740e-01,1.60e-02,
-5.83640e-01,1.60e-02,
-5.83540e-01,1.60e-02,
-5.83440e-01,1.60e-02,
-5.83340e-01,1.60e-02,
-5.83240e-01,2.40e-02,
-5.83140e-01,2.40e-02,
-5.83040e-01,1.60e-02,
-5.82940e-01,2.40e-02,
-5.82840e-01,2.40e-02,
-5.82740e-01,2.40e-02,
-5.82640e-01,3.20e-02,
-5.82540e-01,3.20e-02,
-5.82440e-01,3.20e-02,
-5.82340e-01,3.20e-02,
-5.82240e-01,3.20e-02,
-5.82140e-01,4.00e-02,
-5.82040e-01,4.00e-02,
-5.81940e-01,4.00e-02,
-5.81840e-01,4.80e-02,
-5.81740e-01,5.60e-02,
-5.81640e-01,4.80e-02,
-5.81540e-01,5.60e-02,
-5.81440e-01,7.20e-02,
-5.81340e-01,7.20e-02,
-5.81240e-01,8.00e-02,
-5.81140e-01,8.00e-02,
-5.81040e-01,8.80e-02,
-5.80940e-01,8.80e-02,
-5.80840e-01,9.60e-02,
-5.80740e-01,1.04e-01,
-5.80640e-01,1.04e-01,
-5.80540e-01,1.12e-01,
-5.80440e-01,1.20e-01,
-5.80340e-01,1.28e-01,
-5.80240e-01,1.36e-01,
-5.80140e-01,1.44e-01,
-5.80040e-01,1.52e-01,
-5.79940e-01,1.60e-01,
-5.79840e-01,1.68e-01,
-5.79740e-01,1.84e-01,
-5.79640e-01,1.92e-01,
-5.79540e-01,2.16e-01,
-5.79440e-01,2.32e-01,
-5.79340e-01,2.48e-01,
-5.79240e-01,2.64e-01,
-5.79140e-01,2.80e-01,
-5.79040e-01,3.04e-01,
-5.78940e-01,3.20e-01,
-5.78840e-01,3.36e-01,
-5.78740e-01,3.60e-01,
-5.78640e-01,3.92e-01,
-5.78540e-01,4.16e-01,
-5.78440e-01,4.40e-01,
-5.78340e-01,4.64e-01,
-5.78240e-01,4.96e-01,
-5.78140e-01,5.20e-01,
-5.78040e-01,5.60e-01,
-5.77940e-01,5.84e-01,
-5.77840e-01,6.16e-01,
-5.77740e-01,6.40e-01,
-5.77640e-01,6.64e-01,
-5.77540e-01,6.88e-01,
-5.77440e-01,7.28e-01,
-5.77340e-01,7.44e-01,
-5.77240e-01,7.68e-01,
-5.77140e-01,7.84e-01,
-5.77040e-01,8.08e-01,
-5.76940e-01,8.32e-01,
-5.76840e-01,8.40e-01,
-5.76740e-01,8.64e-01,
-5.76640e-01,8.72e-01,
-5.76540e-01,8.88e-01,
-5.76440e-01,8.96e-01,
-5.76340e-01,9.04e-01,
-5.76240e-01,9.20e-01,
-5.76140e-01,9.20e-01,
-5.76040e-01,9.36e-01,
-5.75940e-01,9.36e-01,
-5.75840e-01,9.44e-01,
